Run_ID,Seed,Scenario,Simulation_Time_sec,Vehicles_Passed,Avg_Travel_Time_sec,Avg_Waiting_Time_sec_per_vehicle,Avg_Queue_Length_vehicles,Total_CO2_kg,Avg_CO2_kg,Total_Fuel_L,Avg_Fuel_L,Avg_Speed_kmh,Fairness_Index,Weather,Zone_Type,Road_Capacity,Throughput_vehicles_per_sec
1,8742,Low,60,23,18.30434703024578,0.32753621764335283,2.933333333333333,1.8829751411888414,0.03138291849676538,0.6088585029136878,0.010147641546100771,9.148398877546136,0.37800329461687643,Fog,School,0.849852110393895,0.38333333333333336
2,8936,Low,60,22,18.545453702479378,0.5992423970041334,3.566666666666667,1.9238552503454969,0.03206425363802072,0.621943498966436,0.010365724810011853,8.735307404579597,0.37021566858134747,Fog,Residential,0.5613637167868585,0.36666666666666664
3,6317,Low,60,21,22.857141768707535,0.3126983978080128,2.8833333333333333,1.868931003496635,0.03114884953912976,0.6042551119371374,0.010070918364436986,8.181212996247698,0.3118961381190104,Rain,School,0.8706586387608957,0.35
4,8394,Low,120,48,28.70833273524307,0.23940971723451981,4.175,4.194212857925503,0.034951773524781085,1.355658178283797,0.01129715139155538,7.1665837712059295,0.32206522560255757,Rain,Residential,0.9417021701008343,0.4
5,9946,Low,120,52,27.499999471153856,0.1557692277736687,3.5083333333333333,4.225606258944796,0.03521338519776176,1.365759806118346,0.011381331622808454,7.569102412820877,0.4228518913555358,Clear,Residential,0.729954896189484,0.43333333333333335
6,4588,Low,120,56,24.67857098788266,0.15431547343484275,3.4583333333333335,4.345153140641094,0.036209609203595707,1.4040995078875789,0.011700829134889582,8.169940826035964,0.44392679039530225,Rain,School,0.741043768377375,0.4666666666666667
7,7236,Low,300,141,30.709219640360146,0.08250590958033634,3.736666666666667,11.101200370828003,0.037004001112746675,3.589455906109665,0.011964852980482707,6.971172094608059,0.4230782415447878,Fog,School,0.9459832784413473,0.47
8,7780,Low,300,139,31.266186825423116,0.10357314074168004,4.276666666666666,11.120160772230594,0.03706720245054464,3.5959000616251258,0.011986333498795975,6.9399868908785445,0.4767922881397876,Clear,Industrial,0.8023668672047007,0.4633333333333333
9,9683,Low,300,148,30.52027006405223,0.0544369365691198,3.6866666666666665,11.218353960626253,0.037394513077439136,3.627927465435562,0.012093091511141569,7.201013407742481,0.46741741262126313,Fog,Industrial,0.6978413089927074,0.49333333333333335
10,5930,Medium,60,22,22.318180803719052,0.34015149969008335,3.183333333333333,1.9140000752659383,0.03190000072276563,0.6187805112170787,0.010313008348401173,8.212731515095054,0.35241315399555173,Fog,Industrial,0.5033126523576299,0.36666666666666664
11,3720,Medium,60,23,20.043477389414026,0.29130433516068105,2.6666666666666665,1.9037530967620158,0.031729217750546636,0.6155553774458463,0.010259256119776504,8.773531037009215,0.2448099098466231,Rain,School,0.5169985828952999,0.38333333333333336
12,2461,Medium,60,22,21.363635392562028,0.3499999840909098,3.066666666666667,1.8838529840494833,0.03139754921086557,0.6090853280783274,0.010151421965448423,8.43406901005422,0.32942644409193433,Fog,School,0.8847737407813496,0.36666666666666664
13,15,Medium,120,53,28.54716927269492,0.14371068911237694,3.4166666666666665,4.29790267430749,0.035815855320763625,1.3890438098450564,0.011575364985580762,7.544035538084516,0.4362741397565155,Rain,School,0.5393649437629044,0.44166666666666665
14,6371,Medium,120,48,29.624999382812515,0.2703124943684897,4.25,4.224268897285936,0.035202240517364126,1.3655905754290762,0.01137992136707629,6.787788208340081,0.448813928508606,Fog,School,0.957672848342831,0.4
15,2570,Medium,120,51,28.509803362552876,0.25931372040561335,4.358333333333333,4.226004847097145,0.03521670676567032,1.3659864989454285,0.011383220729685065,7.252057504020873,0.4257780196708325,Rain,Residential,0.7279443087329647,0.425
