Run_ID,Seed,Scenario,Simulation_Time_sec,Vehicles_Passed,Avg_Travel_Time_sec,Avg_Waiting_Time_sec_per_vehicle,Avg_Queue_Length_vehicles,Total_CO2_kg,Avg_CO2_kg,Total_Fuel_L,Avg_Fuel_L,Avg_Speed_kmh,Fairness_Index,Weather,Zone_Type,Road_Capacity,Throughput_vehicles_per_sec,Model
11,6443,Low,60,21,23.476189358276695,0.8198412308012111,4.766666666666667,1.906256158498477,0.031770935445459024,0.6160747900686966,0.010267912996679727,7.922814089227037,0.3495752968259561,Clear,Residential,1.0,0.35,ppo_context_8000_steps.zip
12,9550,Low,60,18,20.499998861111173,1.2537036340535017,5.3,1.8395038096448506,0.030658396316440906,0.5945161845617652,0.00990860291088604,7.618587096732108,0.3064916044548254,Clear,Residential,1.0,0.3,ppo_context_8000_steps.zip
13,224,Low,120,42,25.52380891609979,1.465476155583901,7.466666666666667,4.021460249965327,0.033512168470442985,1.2998539931792548,0.010832116519559485,6.205557098786929,0.4535306536128819,Clear,Residential,1.0,0.35,ppo_context_8000_steps.zip
14,625,Low,120,43,19.976743721471077,2.992247992428341,7.791666666666667,3.9318763037908173,0.032765635591876514,1.2709255313728924,0.010591046006515387,6.50150790938947,0.4033131020350158,Clear,Residential,1.0,0.35833333333333334,ppo_context_8000_steps.zip
15,1853,Low,120,45,25.44444387901236,1.7474073685761329,7.675,4.042806458370868,0.03369005353900679,1.3070359714642545,0.010891966338102401,6.778931581395113,0.4677713841873249,Clear,Residential,1.0,0.375,ppo_context_8000_steps.zip
16,4029,Low,300,107,33.70093426447725,3.0481931179296597,10.02,10.397441326883605,0.03465813764075156,3.361906586086905,0.011206355249601833,5.437698220780568,0.6236638609649139,Clear,Residential,1.0,0.3566666666666667,ppo_context_8000_steps.zip
17,1538,Low,300,110,32.84545424685951,2.600878764234436,10.153333333333334,10.557281070097444,0.03519093678302169,3.413253560037033,0.01137751182886507,5.540297415985657,0.6146313453970055,Clear,Residential,1.0,0.36666666666666664,ppo_context_8000_steps.zip
18,7261,Low,300,102,39.049019225009616,2.152418279551455,10.036666666666667,10.466607572408503,0.0348886917917327,3.3844975991958037,0.011281658626380484,5.101111743981107,0.6021844940030325,Clear,Residential,1.0,0.34,ppo_context_8000_steps.zip
19,4422,Low,60,23,24.304346769376227,0.8905796714240722,5.083333333333333,1.8754303798615064,0.0312571724767389,0.6064030147413138,0.010106716743909951,8.017903921079602,0.3384277278062985,Clear,Residential,1.0,0.38333333333333336,ppo_context_16000_steps.zip
20,6687,Low,60,23,22.739129446124807,0.7166666355072477,4.283333333333333,1.9147055467921847,0.03191175858134044,0.619056561302462,0.01031760918308088,8.186496813254779,0.1945339201029591,Clear,Residential,1.0,0.38333333333333336,ppo_context_16000_steps.zip
21,1644,Low,60,24,17.41666594097225,0.6923610822627326,3.8333333333333335,1.908485605909087,0.03180809290168323,0.6170295595103987,0.010283825820442882,9.268974481708222,0.04486291108670781,Clear,Residential,1.0,0.4,ppo_context_16000_steps.zip
22,3093,Low,120,47,28.17021216659123,0.5716311935113931,5.275,4.138366965926858,0.03448639109533722,1.3367785399102525,0.011139821073086928,7.116104983053767,0.4566135929463657,Clear,Residential,1.0,0.39166666666666666,ppo_context_16000_steps.zip
23,4760,Low,120,48,27.791666087673626,0.6366319311812793,6.116666666666666,4.167708980711534,0.03473090788317189,1.3469002590195005,0.011224168731627765,7.1310766525511555,0.39628105533500757,Clear,Residential,1.0,0.4,ppo_context_16000_steps.zip
24,6757,Low,120,53,24.999999528301895,0.3795597412661684,5.141666666666667,4.1479778093917465,0.03456648145687721,1.3404937496869112,0.011170781154301083,8.18244224112718,0.3035866906243795,Clear,Residential,1.0,0.44166666666666665,ppo_context_16000_steps.zip
25,136,Low,300,119,36.756302212131914,0.47854341334557354,8.006666666666666,10.766901692394514,0.03588967218834947,3.4812518084656308,0.01160417265620486,5.930943889461545,0.5643545233748963,Clear,Residential,1.0,0.39666666666666667,ppo_context_16000_steps.zip
26,3842,Low,300,120,36.20833303159723,0.5696388841418982,8.186666666666667,10.726937343723652,0.035756457693223984,3.4687897531356704,0.011562632471910127,5.965661093131177,0.5442896600305227,Clear,Residential,1.0,0.4,ppo_context_16000_steps.zip
27,1960,Low,300,133,33.3533832078693,0.35751879430436995,7.453333333333333,11.042126036482125,0.036807086665583466,3.57044455885542,0.011901481823179794,6.650008864071675,0.5049488563391662,Clear,Residential,1.0,0.44333333333333336,ppo_context_16000_steps.zip
28,7215,Low,60,24,22.041665748263927,0.5090277565682879,4.1,1.8352532024379298,0.03058755286417295,0.593392656898033,0.009889877450135927,8.549610991086842,0.27277815220652024,Clear,Residential,1.0,0.4,ppo_context_32000_steps.zip
29,6925,Low,60,20,20.949998952500053,0.9324999533750022,4.833333333333333,1.8491843509324137,0.030819738668544587,0.5976861167871769,0.009961435113762363,7.727998279635957,0.29213705617642793,Clear,Residential,1.0,0.3333333333333333,ppo_context_32000_steps.zip
30,358,Low,60,19,21.421051504155184,1.3508771218836602,5.2,1.7404965457692645,0.02900827527934982,0.5626733675997683,0.009377889303697984,7.371088405695025,0.26368515240375356,Clear,Residential,1.0,0.31666666666666665,ppo_context_32000_steps.zip
31,8675,Low,120,51,27.019607313341034,0.6333333209150329,6.283333333333333,4.271297315047613,0.035594143995445575,1.3802981956454978,0.011502484867858442,7.273235131734471,0.4101438391369071,Clear,Residential,1.0,0.425,ppo_context_32000_steps.zip
32,8439,Low,120,47,26.319148376188334,0.8475177124641622,6.716666666666667,4.153652967220128,0.03461377443838628,1.3425388170371062,0.011187823382077357,6.929129965634193,0.38849486914732223,Clear,Residential,1.0,0.39166666666666666,ppo_context_32000_steps.zip
33,9774,Low,120,45,28.088888264691374,0.7277777616049387,6.425,4.0695383796706075,0.03391281954798157,1.315299180103738,0.010960826409524263,6.85723397187067,0.39697930677140225,Clear,Residential,1.0,0.375,ppo_context_32000_steps.zip
34,4006,Low,300,128,34.25781223236084,0.4398177048972575,8.01,11.007322712994279,0.03669107558767735,3.5598616878437213,0.011866205586591719,6.409866733021998,0.5219401152602371,Clear,Residential,1.0,0.4266666666666667,ppo_context_32000_steps.zip
35,6479,Low,300,125,34.583999723328006,0.4748533295345067,8.013333333333334,10.919092415395124,0.0363969745966605,3.5308054659309573,0.011769351513872019,6.26423168134785,0.5505208509691558,Clear,Residential,1.0,0.4166666666666667,ppo_context_32000_steps.zip
36,8133,Low,300,122,35.1967210229777,0.5691803232034399,8.346666666666666,10.876659272445215,0.03625553078729895,3.517697236453371,0.011725657415759046,6.023232643837551,0.5448363993652217,Clear,Residential,1.0,0.4066666666666667,ppo_context_32000_steps.zip
37,8159,Low,60,18,19.111110049382773,1.7027776831790173,5.216666666666667,1.7481888825738299,0.029136480890622485,0.565071472621575,0.009417857720061954,7.3683069653471085,0.26329605862984073,Clear,Residential,1.0,0.3,ppo_context_50000_steps.zip
38,2974,Low,60,21,20.523808546485306,1.3849205689720363,5.266666666666667,1.8580832966906413,0.03096805442870978,0.6005277459163553,0.010008795598459328,7.748274270410324,0.3007547684828096,Clear,Residential,1.0,0.35,ppo_context_50000_steps.zip
39,2037,Low,60,24,21.749999093750038,0.47499998020833417,3.9166666666666665,1.8057728704065454,0.030096214005172192,0.5838835569730358,0.00973139245402739,8.635975846200122,0.2849672680678058,Clear,Residential,1.0,0.4,ppo_context_50000_steps.zip
40,1448,Low,120,51,25.99999949019609,0.5310457412213253,5.733333333333333,4.145249625853465,0.03454374659424765,1.3394903156092546,0.011162419203723628,7.559454473878522,0.31526052864289456,Clear,Residential,1.0,0.425,ppo_context_50000_steps.zip
41,4298,Low,120,43,27.441859826933495,1.2191860181584646,7.258333333333334,4.102722772254549,0.034189356150543276,1.3260737375280036,0.011050614387311577,6.268877370383033,0.39670471506742533,Clear,Residential,1.0,0.35833333333333334,ppo_context_50000_steps.zip
42,9217,Low,120,45,28.533332699259276,1.2112962693786016,7.041666666666667,4.18873446690222,0.034906120266634165,1.353689465357656,0.011280745450640922,6.787775594561952,0.469148063609663,Clear,Residential,1.0,0.375,ppo_context_50000_steps.zip
43,3035,Low,300,119,36.42016776117506,0.5714285666266508,8.516666666666667,10.632488097339284,0.03544162687299219,3.4376901326528446,0.011458967070646258,5.930882490175689,0.5538718929984068,Clear,Residential,1.0,0.39666666666666667,ppo_context_50000_steps.zip
44,4006,Low,300,124,33.49193521377472,0.5751612856841831,8.11,10.79260422369494,0.035975347292398645,3.489612478667722,0.011632041556785601,6.3426249498061775,0.5161510090847011,Clear,Residential,1.0,0.41333333333333333,ppo_context_50000_steps.zip
45,4428,Low,300,123,33.90243874876066,0.5214634103946064,8.246666666666666,10.797643334773129,0.03599214432926995,3.4915352850116768,0.011638450911244087,6.210550134662945,0.5383710946231672,Clear,Residential,1.0,0.41,ppo_context_50000_steps.zip
46,6893,Low,60,23,22.391303374291155,0.8949274973219927,4.716666666666667,1.9638265391885301,0.032730441774301476,0.6348953016752555,0.010581588184894457,8.19369279501581,0.270585595379068,Clear,Residential,1.0,0.38333333333333336,ppo_context_60000_steps.zip
47,3137,Low,60,21,17.285713462585072,0.7952380573696163,4.566666666666666,1.8066034697801536,0.03011005732783494,0.5839129122258767,0.009731881708233251,8.188468126722745,0.3140629203377451,Clear,Residential,1.0,0.35,ppo_context_60000_steps.zip
48,4364,Low,60,25,17.59999929600003,0.5599999776000009,3.9166666666666665,1.8523515190030182,0.03087252480217489,0.5986844938945484,0.009978074731941228,9.339923593756625,0.23646976110103768,Clear,Residential,1.0,0.4166666666666667,ppo_context_60000_steps.zip
49,4630,Low,120,43,26.69767379772852,1.5399224448080053,7.608333333333333,4.085677551997362,0.034047312649583744,1.3202620211738632,0.011002183418097332,6.49814628189858,0.3997740254140435,Clear,Residential,1.0,0.35833333333333334,ppo_context_60000_steps.zip
50,7280,Low,120,45,26.377777191604952,1.3466666367407416,7.15,4.089461337079529,0.03407884419167237,1.321838491946498,0.011015320674426479,6.731913469248073,0.3252202125656811,Clear,Residential,1.0,0.375,ppo_context_60000_steps.zip
51,6851,Low,120,45,23.399999480000012,1.4794444115679022,7.191666666666666,4.118905569514887,0.034324212793255614,1.331096472246262,0.011092470509614928,6.779821558080335,0.3964811654314122,Clear,Residential,1.0,0.375,ppo_context_60000_steps.zip
52,1056,Low,300,119,35.0588232347998,0.6243977538566015,8.37,10.733440825149586,0.0357781359645715,3.4701913838980087,0.01156730457443568,5.9718036171317905,0.5369732486583239,Clear,Residential,1.0,0.39666666666666667,ppo_context_60000_steps.zip
53,2722,Low,300,124,33.685483599310615,0.595940855409079,8.23,10.729063637458523,0.03576354533898326,3.4693615443269987,0.011564538442541534,6.492104623703924,0.4872125885045141,Clear,Residential,1.0,0.41333333333333333,ppo_context_60000_steps.zip
54,4755,Low,300,117,35.51282020929214,0.7158974297786546,8.446666666666667,10.537869283598662,0.035126230828241435,3.4076934026466916,0.011358977970959045,5.9893953823483255,0.526038768971288,Clear,Residential,1.0,0.39,ppo_context_60000_steps.zip
55,7445,Low,60,23,22.652172928166394,0.555797077284185,4.433333333333334,1.8237940928890324,0.030396567708207745,0.5896395706533735,0.009827326013767458,8.38586533331939,0.2862686783477105,Clear,Residential,1.0,0.38333333333333336,ppo_context_70000_steps.zip
56,8040,Low,60,21,20.523808546485306,0.7341269491685579,4.233333333333333,1.8170069409607423,0.03028344851128823,0.5873095757551742,0.009788492766111358,8.095782009644013,0.23532824480090153,Clear,Residential,1.0,0.35,ppo_context_70000_steps.zip
57,6929,Low,60,18,19.33333225925932,2.9462961326131776,6.616666666666666,1.7892532838780069,0.029820887567618658,0.5785074048773002,0.009641789920591838,7.010880261702117,0.2835934798875095,Clear,Residential,1.0,0.3,ppo_context_70000_steps.zip
58,4591,Low,120,49,26.734693331945035,1.2403060971366102,7.025,4.196858995843067,0.03497382467391036,1.3563960466063931,0.01130330029419244,7.106880549182245,0.3987380606132025,Clear,Residential,1.0,0.4083333333333333,ppo_context_70000_steps.zip
59,7268,Low,120,45,27.133332730370384,0.9209259054609059,6.25,4.081805908574071,0.03401504895465852,1.3188950469462075,0.01099079196629513,7.119922818496177,0.4142128741088964,Clear,Residential,1.0,0.375,ppo_context_70000_steps.zip
60,2741,Low,120,44,28.454544807851256,0.5678030173984163,6.066666666666666,3.9548360283889066,0.0329569666285995,1.2781059385210474,0.010650882732251373,6.704590016589818,0.4173233964810473,Clear,Residential,1.0,0.36666666666666664,ppo_context_70000_steps.zip
61,5118,Low,300,116,37.146551403909044,0.5702011445097602,7.913333333333333,10.58791733223165,0.03529305765646197,3.4230315305290198,0.011410105063729716,5.998632399613494,0.4959083055732829,Clear,Residential,1.0,0.38666666666666666,ppo_context_70000_steps.zip
62,8791,Low,300,114,37.00877160518621,0.6354970704488562,8.676666666666666,10.735882692060908,0.03578627552091544,3.4717179538752285,0.011572393141009451,5.639106812667186,0.5457839918161858,Clear,Residential,1.0,0.38,ppo_context_70000_steps.zip
63,5462,Low,300,121,35.96694185151288,0.5891184524315279,8.273333333333333,10.824192758978965,0.03608064240966108,3.5003043149897497,0.011667681011073563,5.994774193170955,0.5161370613429026,Clear,Residential,1.0,0.4033333333333333,ppo_context_70000_steps.zip
64,8171,Low,60,24,21.958332418402815,0.6083333079861122,4.333333333333333,1.8491580062636497,0.03081929959073917,0.5978454624778349,0.009964090875229066,8.511937891591094,0.28292193862285,Clear,Residential,1.0,0.4,ppo_context_80000_steps.zip
65,9508,Low,60,21,19.952380002267617,0.6976190143990946,4.316666666666666,1.7821422672175207,0.0297023706252525,0.5758879251509915,0.009598131925880994,8.297991078955691,0.2692701241677672,Clear,Residential,1.0,0.35,ppo_context_80000_steps.zip
66,9602,Low,60,24,20.87499913020837,0.7756944121238439,4.7,1.785914975474848,0.029765249095159985,0.5773959112482655,0.009623265027083341,8.642534957243864,0.3026166489442673,Clear,Residential,1.0,0.4,ppo_context_80000_steps.zip
67,7617,Low,120,49,24.693877047063737,0.546088424229488,5.716666666666667,4.155848745962824,0.03463207259442293,1.3430797878200353,0.011192331471897533,7.7011927830131395,0.35206757593713456,Clear,Residential,1.0,0.4083333333333333,ppo_context_80000_steps.zip
68,4354,Low,120,45,29.555554898765447,0.8566666476296301,6.616666666666666,3.9825929849838158,0.03318827459829618,1.2870330813771627,0.010725275588765727,6.764006855546607,0.5005793754669046,Clear,Residential,1.0,0.375,ppo_context_80000_steps.zip
69,6842,Low,120,45,27.333332725925942,0.6720370221028811,6.191666666666666,3.9664615306432247,0.033053845813244824,1.2818244859338472,0.010681870627099806,6.922414847934279,0.3873723990383122,Clear,Residential,1.0,0.375,ppo_context_80000_steps.zip
70,4125,Low,300,129,32.80620129607596,0.40829457047833667,7.673333333333333,10.860061003296895,0.03620020322365564,3.511104591029956,0.01170368193108758,6.555149443443241,0.5210510171538544,Clear,Residential,1.0,0.43,ppo_context_80000_steps.zip
71,9278,Low,300,117,35.58119627708379,0.5414244967969416,8.446666666666667,10.796700871689474,0.03598900278566824,3.4914107306591275,0.011638035730070306,5.896060604032559,0.5571233647365674,Clear,Residential,1.0,0.39,ppo_context_80000_steps.zip
72,3678,Low,300,119,35.57983163378293,0.4774789875842102,7.963333333333333,10.831803024551165,0.03610600996148385,3.502058018489202,0.011673526689385585,5.978372456724404,0.5226699571858751,Clear,Residential,1.0,0.39666666666666667,ppo_context_80000_steps.zip
73,436,Low,60,19,27.052630155124728,1.078070118698064,5.483333333333333,1.8077555897586421,0.03012925932715638,0.584590862040156,0.009743180871616252,7.13448273592862,0.418038399220112,Clear,Residential,1.0,0.31666666666666665,ppo_context_90000_steps.zip
74,9491,Low,60,23,21.69565123062386,0.4760869358223071,4.133333333333334,1.8486949143293834,0.03081158139196337,0.5977162620655055,0.009961937535059468,8.437246078133269,0.31219574510682313,Clear,Residential,1.0,0.38333333333333336,ppo_context_90000_steps.zip
75,403,Low,60,23,21.652172971644653,0.5181159195022064,4.2,1.8193034675453033,0.030321723953726322,0.5881748711647606,0.009802914356030772,8.346722885262313,0.32825082757523705,Clear,Residential,1.0,0.38333333333333336,ppo_context_90000_steps.zip
76,2663,Low,120,44,29.454544785123982,0.7380681650439054,6.733333333333333,4.094897913633846,0.03412414899591414,1.3234074610540127,0.011028395416880145,6.5715990940279045,0.3943782880859269,Clear,Residential,1.0,0.36666666666666664,ppo_context_90000_steps.zip
77,1764,Low,120,48,29.12499939322918,0.5762152657732932,5.9,4.121465522418703,0.034345545733942974,1.331736593543208,0.011097804853711693,6.9956859013160475,0.40823432910956836,Clear,Residential,1.0,0.4,ppo_context_90000_steps.zip
78,7811,Low,120,51,24.058823057670136,0.4656862653787007,5.475,4.122216426981831,0.0343518032719169,1.3319755124779735,0.011099795844818147,7.805431877538288,0.3073144405484419,Clear,Residential,1.0,0.425,ppo_context_90000_steps.zip
79,8097,Low,300,114,31.1929821825177,2.027982438351031,9.66,10.838106974219267,0.03612702312697415,3.5039217468961463,0.011679739117388024,5.686058637806675,0.5666444056655671,Clear,Residential,1.0,0.38,ppo_context_90000_steps.zip
80,9631,Low,300,110,22.2818179792562,5.8948484312589535,10.25,10.604598810776835,0.035348662584760576,3.429824890698016,0.011432749597550888,5.591749760712829,0.5512107190215543,Clear,Residential,1.0,0.36666666666666664,ppo_context_90000_steps.zip
81,4729,Low,300,116,26.965517008917956,2.1779597513394275,8.956666666666667,10.745640502290103,0.035818801554904335,3.473903261975743,0.011579677501320218,5.891552148023098,0.5363135016292657,Clear,Residential,1.0,0.38666666666666666,ppo_context_90000_steps.zip
82,7014,Low,60,20,18.949999052500047,0.7566666288333351,4.383333333333334,1.7771539664925222,0.0296192322812215,0.5742968638305379,0.009571614237648728,8.092902108758599,0.26064462554886914,Clear,Residential,1.0,0.3333333333333333,ppo_context_100000_steps.zip
83,347,Low,60,25,16.599999336000025,0.4479999820800007,3.5,1.8948858606311452,0.03158143048416191,0.6125137603914542,0.010208562503048196,9.385927336653625,0.21320443232929054,Clear,Residential,1.0,0.4166666666666667,ppo_context_100000_steps.zip
84,4027,Low,60,22,18.590908245867805,1.2030302483471098,5.0,1.77315695587085,0.029552615438637242,0.5732101484794718,0.009553502315432826,8.089600495045481,0.19253499196554769,Clear,Residential,1.0,0.36666666666666664,ppo_context_100000_steps.zip
85,3914,Low,120,49,22.612244436484808,0.6307823000520619,5.591666666666667,4.045380207114503,0.033711501445025015,1.3073634707300572,0.010894695498628015,7.635096168508613,0.3176401864398758,Clear,Residential,1.0,0.4083333333333333,ppo_context_100000_steps.zip
86,6794,Low,120,48,24.749999484375014,0.783159705906395,6.466666666666667,4.0643667955518445,0.03386972301401768,1.3134074238870372,0.010945061774516462,7.2829079502261935,0.386966332023,Clear,Residential,1.0,0.4,ppo_context_100000_steps.zip
87,8868,Low,120,44,27.931817547004147,0.9225378578211094,6.666666666666667,4.10470327330333,0.03420586032581225,1.3263868777245245,0.011053223888927505,6.598726554233396,0.436972554043747,Clear,Residential,1.0,0.36666666666666664,ppo_context_100000_steps.zip
88,8888,Low,300,116,37.181034162232464,0.9648563135213536,9.086666666666666,10.802337747299832,0.036007792370973464,3.4933231319901434,0.011644410401152444,5.785145866650021,0.5674853011586123,Clear,Residential,1.0,0.38666666666666666,ppo_context_100000_steps.zip
89,2980,Low,300,116,36.6034479603151,0.8993103370749108,8.983333333333333,10.721054131634386,0.03573684698632513,3.4666716300110805,0.011555572061518362,5.7738532895713615,0.6139085036211118,Clear,Residential,1.0,0.38666666666666666,ppo_context_100000_steps.zip
90,3347,Low,300,111,31.99099070278387,2.9690690423206996,9.966666666666667,10.697104374809586,0.0356570144638419,3.4585727155534585,0.011528575680082942,5.569810075098121,0.5554355269954168,Clear,Residential,1.0,0.37,ppo_context_100000_steps.zip
91,4587,Low,60,24,18.833332548611143,0.5277777557870379,3.95,1.912187039596876,0.03186978346211821,0.6181093766724183,0.010301822772843259,8.990632841941844,0.09139572705550014,Clear,Residential,1.0,0.4,ppo_context_110000_steps.zip
92,1258,Low,60,24,22.708332387152815,0.6624999723958345,4.55,1.8454399924580513,0.03075733269501198,0.5967011925655357,0.009945019710341932,8.542131761714826,0.29302146938135476,Clear,Residential,1.0,0.4,ppo_context_110000_steps.zip
93,3514,Low,60,20,21.549998922500052,0.8183332924166687,4.583333333333333,1.8406610310812783,0.03067768334005992,0.5949324345986775,0.009915540411385619,7.973320272619133,0.23346885807576068,Clear,Residential,1.0,0.3333333333333333,ppo_context_110000_steps.zip
94,3818,Low,120,45,21.51111063308643,1.6081481124115233,6.658333333333333,4.027664466050488,0.033563870270721816,1.3016950617529028,0.010847458757545368,7.242543342042101,0.37037609244315517,Clear,Residential,1.0,0.375,ppo_context_110000_steps.zip
95,8699,Low,120,46,24.239129907845005,2.444384004832232,8.141666666666667,4.165974945592598,0.034716457590634506,1.346834665730328,0.011223622120889216,6.581336221407572,0.40052363171435246,Clear,Residential,1.0,0.38333333333333336,ppo_context_110000_steps.zip
96,2305,Low,120,47,25.95744625622455,0.8003545929002569,6.0,4.071163719905953,0.03392636404982991,1.3157550604434118,0.010964625412323221,7.279542544332287,0.3452454194108262,Clear,Residential,1.0,0.39166666666666666,ppo_context_110000_steps.zip
97,5481,Low,300,114,28.96491202662358,2.3113157691989845,10.273333333333333,10.857938507355444,0.03619312823720772,3.511217905880108,0.011704059647253495,5.666909900267269,0.5580754007779984,Clear,Residential,1.0,0.38,ppo_context_110000_steps.zip
98,9690,Low,300,113,32.858406788863654,1.1308259486947556,9.066666666666666,10.779987544744376,0.03593329169603695,3.485885335026146,0.011619617744688428,5.7212341321910545,0.524724681502651,Clear,Residential,1.0,0.37666666666666665,ppo_context_110000_steps.zip
99,8707,Low,300,114,33.40350847891659,1.0374561312503847,8.726666666666667,10.600248792383384,0.03533416252349741,3.427428606867418,0.011424761984808853,5.798299705404696,0.5510133635352261,Clear,Residential,1.0,0.38,ppo_context_110000_steps.zip
100,2877,Low,60,19,18.421051662049912,2.614034950138511,6.1,1.7394740035547913,0.02899123290939264,0.5622954956539439,0.009371591438039208,7.3224823136278365,0.24181447971256542,Clear,Residential,1.0,0.31666666666666665,ppo_context_120000_steps.zip
101,5992,Low,60,25,16.719999331200025,0.4173333166400007,3.316666666666667,1.8657529054599158,0.031095881239400578,0.6030746674971542,0.010051244290765166,9.468000108644016,0.23626378935952286,Clear,Residential,1.0,0.4166666666666667,ppo_context_120000_steps.zip
102,9712,Low,60,20,20.049998997500047,1.4374999281250036,5.266666666666667,1.7815595233466412,0.029692658227566386,0.5759211657368685,0.009598685935636377,7.751032492705084,0.2905180381248649,Clear,Residential,1.0,0.3333333333333333,ppo_context_120000_steps.zip
103,5394,Low,120,44,28.431817535640512,1.108712096014119,7.058333333333334,4.049263820794006,0.03374386489208451,1.3082588150060133,0.010902156700865471,6.623007826020823,0.40865387046499835,Clear,Residential,1.0,0.36666666666666664,ppo_context_120000_steps.zip
104,9111,Low,120,46,26.652173333648406,0.8266304168123823,6.491666666666666,4.024341779042034,0.033536181212548775,1.3004026894587764,0.010836688988517395,6.907888848342931,0.3922281715967997,Clear,Residential,1.0,0.38333333333333336,ppo_context_120000_steps.zip
105,5030,Low,120,45,22.15555506320989,1.2533333054814821,6.583333333333333,3.9342489998546477,0.03278540805891033,1.2713979992295177,0.01059498323862112,7.108826558703125,0.3568674424466869,Clear,Residential,1.0,0.375,ppo_context_120000_steps.zip
106,8989,Low,300,110,35.3545451331405,1.118060595896419,9.45,10.546845234784557,0.03515615066542802,3.410253502253004,0.011367511636284975,5.562998025219727,0.5692784161835684,Clear,Residential,1.0,0.36666666666666664,ppo_context_120000_steps.zip
107,1527,Low,300,114,33.99999970175439,1.4038303970424233,9.566666666666666,10.698513331689231,0.0356617109867584,3.458585414438026,0.011528618009698026,5.809110053628074,0.591590703131976,Clear,Residential,1.0,0.38,ppo_context_120000_steps.zip
108,5975,Low,300,107,24.785046497336015,7.358348840887706,10.723333333333333,10.4153464260557,0.0347178213044596,3.3683313053805937,0.01122777098050941,5.489724349303802,0.5699478598321335,Clear,Residential,1.0,0.3566666666666667,ppo_context_120000_steps.zip
109,3157,Low,60,21,22.904760814059006,1.3611110462962992,4.916666666666667,1.831465998541807,0.03052443280028957,0.592129760718554,0.009868829180828749,8.010858350027796,0.1710843660886292,Clear,Residential,1.0,0.35,ppo_context_130000_steps.zip
110,4831,Low,60,20,20.09999899500005,1.37583326454167,5.333333333333333,1.7907361733506089,0.02984560239175011,0.578854033371366,0.009647567062063316,7.7463907578776,0.3130685455979434,Clear,Residential,1.0,0.3333333333333333,ppo_context_130000_steps.zip
111,273,Low,60,23,17.913042699432925,0.7811593863264034,4.15,1.8884484801503172,0.031474140811269605,0.6103346224093494,0.0101722435372851,8.781994714136346,0.1269425711226425,Clear,Residential,1.0,0.38333333333333336,ppo_context_130000_steps.zip
112,4043,Low,120,48,26.374999450520846,0.7543402620623557,6.5,4.160454251696964,0.03467045180855427,1.3445243500157837,0.01120436949009512,7.144629458608269,0.3433695290187492,Clear,Residential,1.0,0.4,ppo_context_130000_steps.zip
